id,game_id,event_id,matchday,player_id,team_id,home_team_id,home_score,away_team_id,away_score,type_id,period_id,min,sec,assist,keypass,x,y,timestamp,Q,end_x,end_y,long_ball,cross,head_pass,free_kick_taken,corner_taken,head,regular_play,fast_break,set_piece,from_forner,free_kick,throw_in_set_piece,left_foot,right_foot,other_body_part,penalty,opp_team_id,xG,xA,player,team,home_team,away_team,opp_team,opp_gk_id,opp_gk
2411662411,2229236,858,34,56999,990,990,1,124,0,16,2,88,20,,1,88,52.6,24/04/2022 18:47,"[{'@attributes': {'id': '3523214917', 'qualifier_id': '154'}}, {'@attributes': {'id': '3523213347', 'qualifier_id': '20'}}, {'@attributes': {'id': '3524169875', 'value': '1.5', 'qualifier_id': '395'}}, {'@attributes': {'id': '3523214919', 'value': '857', 'qualifier_id': '55'}}, {'@attributes': {'id': '3523214925', 'value': '1.3', 'qualifier_id': '103'}}, {'@attributes': {'id': '3523212241', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3523214913', 'qualifier_id': '76'}}, {'@attributes': {'id': '3523214927', 'qualifier_id': '254'}}, {'@attributes': {'id': '3523213357', 'value': '2022-04-24 18:47:22.776', 'qualifier_id': '374'}}, {'@attributes': {'id': '3523212237', 'qualifier_id': '22'}}, {'@attributes': {'id': '3524169877', 'value': '48.4', 'qualifier_id': '396'}}, {'@attributes': {'id': '3523213361', 'value': '88:19.398', 'qualifier_id': '375'}}, {'@attributes': {'id': '3523212239', 'qualifier_id': '17'}}, {'@attributes': {'id': '3523214923', 'value': '53.9', 'qualifier_id': '102'}}, {'@attributes': {'id': '3523214931', 'value': '50', 'qualifier_id': '231'}}, {'@attributes': {'id': '3523214915', 'qualifier_id': '29'}}, {'@attributes': {'id': '3524554771', 'qualifier_id': '178'}}, {'@attributes': {'id': '3523214929', 'value': '98.4', 'qualifier_id': '230'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,124,0.118629187,,Milan Badelj,Genoa,Genoa,Cagliari,Cagliari,105133,Alessio Cragno
2413931227,2229245,54,35,218784,126,124,0,126,1,16,1,7,18,,1,92.9,42.7,30/04/2022 14:07,"[{'@attributes': {'id': '3535252297', 'qualifier_id': '22'}}, {'@attributes': {'id': '3535260253', 'qualifier_id': '89'}}, {'@attributes': {'id': '3535260241', 'value': '51.4', 'qualifier_id': '102'}}, {'@attributes': {'id': '3536427229', 'value': '95.1', 'qualifier_id': '395'}}, {'@attributes': {'id': '3535260233', 'qualifier_id': '154'}}, {'@attributes': {'id': '3535260257', 'qualifier_id': '328'}}, {'@attributes': {'id': '3535260231', 'qualifier_id': '29'}}, {'@attributes': {'id': '3537561819', 'qualifier_id': '178'}}, {'@attributes': {'id': '3536427231', 'value': '44.4', 'qualifier_id': '396'}}, {'@attributes': {'id': '3535260229', 'qualifier_id': '78'}}, {'@attributes': {'id': '3535252301', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3535256513', 'value': '2022-04-30 14:07:32.229', 'qualifier_id': '374'}}, {'@attributes': {'id': '3535260245', 'value': '5.1', 'qualifier_id': '103'}}, {'@attributes': {'id': '3535260261', 'value': '44.8', 'qualifier_id': '231'}}, {'@attributes': {'id': '3535260235', 'value': '53', 'qualifier_id': '55'}}, {'@attributes': {'id': '3535252299', 'qualifier_id': '17'}}, {'@attributes': {'id': '3535256521', 'value': '07:18.565', 'qualifier_id': '375'}}, {'@attributes': {'id': '3535256503', 'qualifier_id': '72'}}, {'@attributes': {'id': '3535260259', 'value': '95.5', 'qualifier_id': '230'}}, {'@attributes': {'id': '3535260249', 'qualifier_id': '214'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,124,0.426530927,,Antonin Barak,Verona,Cagliari,Verona,Cagliari,105133,Alessio Cragno
2413973731,2229245,368,35,95180,126,124,0,126,2,16,1,43,53,,1,85,60.1,30/04/2022 14:44,"[{'@attributes': {'id': '3535476163', 'value': '2022-04-30 14:44:06.220', 'qualifier_id': '374'}}, {'@attributes': {'id': '3535477801', 'value': '6.3', 'qualifier_id': '103'}}, {'@attributes': {'id': '3537044017', 'value': '51.3', 'qualifier_id': '396'}}, {'@attributes': {'id': '3535477795', 'value': '367', 'qualifier_id': '55'}}, {'@attributes': {'id': '3535477809', 'value': '98.6', 'qualifier_id': '230'}}, {'@attributes': {'id': '3535476167', 'value': '43:52.556', 'qualifier_id': '375'}}, {'@attributes': {'id': '3535471901', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3535477799', 'value': '47.9', 'qualifier_id': '102'}}, {'@attributes': {'id': '3535477805', 'qualifier_id': '215'}}, {'@attributes': {'id': '3535477811', 'value': '52.7', 'qualifier_id': '231'}}, {'@attributes': {'id': '3535477813', 'qualifier_id': '300'}}, {'@attributes': {'id': '3537044015', 'value': '98.6', 'qualifier_id': '395'}}, {'@attributes': {'id': '3535477791', 'qualifier_id': '80'}}, {'@attributes': {'id': '3535477793', 'qualifier_id': '29'}}, {'@attributes': {'id': '3535476153', 'qualifier_id': '20'}}, {'@attributes': {'id': '3535471897', 'qualifier_id': '22'}}, {'@attributes': {'id': '3535471899', 'qualifier_id': '17'}}, {'@attributes': {'id': '3537557607', 'qualifier_id': '178'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,124,0.093107723,,Gianluca Caprari,Verona,Cagliari,Verona,Cagliari,105133,Alessio Cragno
2418148633,2229259,578,36,78819,1025,1025,1,124,0,16,2,67,14,,,88.5,50,08/05/2022 18:24,"[{'@attributes': {'id': '3557450087', 'value': '1025', 'qualifier_id': '282'}}, {'@attributes': {'id': '3557450077', 'qualifier_id': '458'}}, {'@attributes': {'id': '3557450079', 'value': '99.5', 'qualifier_id': '230'}}, {'@attributes': {'id': '3557448253', 'qualifier_id': '9'}}, {'@attributes': {'id': '3557450065', 'qualifier_id': '20'}}, {'@attributes': {'id': '3558203911', 'value': '52.2', 'qualifier_id': '396'}}, {'@attributes': {'id': '3558650629', 'qualifier_id': '178'}}, {'@attributes': {'id': '3557450083', 'value': 'PENALTY_WON', 'qualifier_id': '280'}}, {'@attributes': {'id': '3557448259', 'qualifier_id': '214'}}, {'@attributes': {'id': '3557448257', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3558203907', 'value': '0.3', 'qualifier_id': '395'}}, {'@attributes': {'id': '3557450085', 'value': '199637', 'qualifier_id': '281'}}, {'@attributes': {'id': '3557450075', 'value': '483988', 'qualifier_id': '390'}}, {'@attributes': {'id': '3557450227', 'value': '546', 'qualifier_id': '353'}}, {'@attributes': {'id': '3557450069', 'value': '52.9', 'qualifier_id': '102'}}, {'@attributes': {'id': '3557450095', 'value': '67:14.276', 'qualifier_id': '375'}}, {'@attributes': {'id': '3557450071', 'value': '13.9', 'qualifier_id': '103'}}, {'@attributes': {'id': '3557450081', 'value': '50', 'qualifier_id': '231'}}, {'@attributes': {'id': '3558204911', 'qualifier_id': '76'}}, {'@attributes': {'id': '3557450091', 'value': '2022-05-08 18:24:32.511', 'qualifier_id': '374'}}, {'@attributes': {'id': '3557448255', 'qualifier_id': '17'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,124,0.781749,,Simone Verdi,Salernitana,Salernitana,Cagliari,Cagliari,105133,Alessio Cragno
2421207563,2229265,227,37,40002,127,124,0,127,1,16,1,24,39,,1,96.6,43.5,15/05/2022 20:10,"[{'@attributes': {'id': '3573660673', 'qualifier_id': '60'}}, {'@attributes': {'id': '3573660671', 'qualifier_id': '22'}}, {'@attributes': {'id': '3573661545', 'value': '45.8', 'qualifier_id': '231'}}, {'@attributes': {'id': '3573661539', 'value': '20.9', 'qualifier_id': '103'}}, {'@attributes': {'id': '3573661525', 'qualifier_id': '15'}}, {'@attributes': {'id': '3573661543', 'value': '98.4', 'qualifier_id': '230'}}, {'@attributes': {'id': '3573661541', 'qualifier_id': '328'}}, {'@attributes': {'id': '3573661529', 'qualifier_id': '29'}}, {'@attributes': {'id': '3574344399', 'qualifier_id': '388'}}, {'@attributes': {'id': '3573661531', 'qualifier_id': '154'}}, {'@attributes': {'id': '3573660999', 'value': '2022-05-15 20:10:05.787', 'qualifier_id': '374'}}, {'@attributes': {'id': '3573661533', 'value': '226', 'qualifier_id': '55'}}, {'@attributes': {'id': '3573661537', 'value': '51.5', 'qualifier_id': '102'}}, {'@attributes': {'id': '3573660677', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3574121531', 'value': '47.8', 'qualifier_id': '396'}}, {'@attributes': {'id': '3573661003', 'value': '24:38.164', 'qualifier_id': '375'}}, {'@attributes': {'id': '3574121529', 'value': '98.9', 'qualifier_id': '395'}}, {'@attributes': {'id': '3573661527', 'qualifier_id': '79'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,124,0.077337124,,Matteo Darmian,Internazionale,Cagliari,Internazionale,Cagliari,105133,Alessio Cragno
2421244011,2229265,520,37,209737,127,124,0,127,2,16,2,50,28,,1,90.2,43.5,15/05/2022 20:53,"[{'@attributes': {'id': '3573860683', 'value': '95.6', 'qualifier_id': '230'}}, {'@attributes': {'id': '3573860685', 'value': '46.2', 'qualifier_id': '231'}}, {'@attributes': {'id': '3573860681', 'qualifier_id': '214'}}, {'@attributes': {'id': '3573859103', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3574347697', 'qualifier_id': '178'}}, {'@attributes': {'id': '3573859101', 'qualifier_id': '17'}}, {'@attributes': {'id': '3573860667', 'qualifier_id': '78'}}, {'@attributes': {'id': '3573860677', 'value': '49.7', 'qualifier_id': '102'}}, {'@attributes': {'id': '3573859267', 'qualifier_id': '20'}}, {'@attributes': {'id': '3574159949', 'value': '5.0', 'qualifier_id': '395'}}, {'@attributes': {'id': '3573859275', 'value': '50:27.096', 'qualifier_id': '375'}}, {'@attributes': {'id': '3573860669', 'qualifier_id': '29'}}, {'@attributes': {'id': '3573859099', 'qualifier_id': '22'}}, {'@attributes': {'id': '3573859271', 'value': '2022-05-15 20:53:55.726', 'qualifier_id': '374'}}, {'@attributes': {'id': '3574159951', 'value': '54.0', 'qualifier_id': '396'}}, {'@attributes': {'id': '3573860671', 'qualifier_id': '154'}}, {'@attributes': {'id': '3573860673', 'value': '519', 'qualifier_id': '55'}}, {'@attributes': {'id': '3573860679', 'value': '1.9', 'qualifier_id': '103'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,124,0.420128167,,Lautaro Martínez,Internazionale,Cagliari,Internazionale,Cagliari,105133,Alessio Cragno
2421260501,2229265,815,37,209737,127,124,1,127,3,16,2,83,53,,1,91.9,59,15/05/2022 21:27,"[{'@attributes': {'id': '3574374433', 'qualifier_id': '178'}}, {'@attributes': {'id': '3574204473', 'value': '5.3', 'qualifier_id': '395'}}, {'@attributes': {'id': '3573959947', 'qualifier_id': '154'}}, {'@attributes': {'id': '3573959939', 'qualifier_id': '72'}}, {'@attributes': {'id': '3574204475', 'value': '43.5', 'qualifier_id': '396'}}, {'@attributes': {'id': '3573957991', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3573958271', 'value': '83:53.350', 'qualifier_id': '375'}}, {'@attributes': {'id': '3573959957', 'qualifier_id': '214'}}, {'@attributes': {'id': '3573957985', 'qualifier_id': '22'}}, {'@attributes': {'id': '3573959963', 'value': '55.8', 'qualifier_id': '231'}}, {'@attributes': {'id': '3573959961', 'value': '95.5', 'qualifier_id': '230'}}, {'@attributes': {'id': '3573959941', 'qualifier_id': '114'}}, {'@attributes': {'id': '3573959945', 'qualifier_id': '29'}}, {'@attributes': {'id': '3573959943', 'qualifier_id': '78'}}, {'@attributes': {'id': '3573959949', 'value': '814', 'qualifier_id': '55'}}, {'@attributes': {'id': '3573959959', 'qualifier_id': '328'}}, {'@attributes': {'id': '3573958267', 'value': '2022-05-15 21:27:21.980', 'qualifier_id': '374'}}, {'@attributes': {'id': '3573959953', 'value': '49.9', 'qualifier_id': '102'}}, {'@attributes': {'id': '3573957987', 'qualifier_id': '17'}}, {'@attributes': {'id': '3573959955', 'value': '19.6', 'qualifier_id': '103'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,124,0.344222844,,Lautaro Martínez,Internazionale,Cagliari,Internazionale,Cagliari,105133,Alessio Cragno
2325231677,2228916,568,2,515759,990,990,1,459,1,16,2,68,33,,1,94,60.5,29/08/2021 18:57,"[{'@attributes': {'id': '3070366935', 'qualifier_id': '17'}}, {'@attributes': {'id': '3071273283', 'qualifier_id': '77'}}, {'@attributes': {'id': '3070369523', 'qualifier_id': '133'}}, {'@attributes': {'id': '3070369537', 'qualifier_id': '136'}}, {'@attributes': {'id': '3070369521', 'qualifier_id': '154'}}, {'@attributes': {'id': '3071446529', 'qualifier_id': '178'}}, {'@attributes': {'id': '3070369539', 'value': '99.1', 'qualifier_id': '230'}}, {'@attributes': {'id': '3070369519', 'qualifier_id': '29'}}, {'@attributes': {'id': '3070369535', 'qualifier_id': '328'}}, {'@attributes': {'id': '3070367517', 'value': '2021-08-29 18:57:55.695', 'qualifier_id': '374'}}, {'@attributes': {'id': '3070366939', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3070367519', 'value': '68:32.458', 'qualifier_id': '375'}}, {'@attributes': {'id': '3071273287', 'value': '46.9', 'qualifier_id': '396'}}, {'@attributes': {'id': '3070369533', 'qualifier_id': '108'}}, {'@attributes': {'id': '3070369531', 'value': '22.2', 'qualifier_id': '103'}}, {'@attributes': {'id': '3070369529', 'value': '53.6', 'qualifier_id': '102'}}, {'@attributes': {'id': '3070369541', 'value': '52.0', 'qualifier_id': '231'}}, {'@attributes': {'id': '3070369525', 'value': '567', 'qualifier_id': '55'}}, {'@attributes': {'id': '3070367513', 'qualifier_id': '72'}}, {'@attributes': {'id': '3071273285', 'value': '0.7', 'qualifier_id': '395'}}, {'@attributes': {'id': '3070366933', 'qualifier_id': '22'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,459,0.297939986,,Andrea Cambiaso,Genoa,Genoa,Napoli,Napoli,171366,Alex Meret
2376224623,2229131,195,23,161932,1025,459,1,1025,1,16,1,32,10,,1,89.1,43.3,23/01/2022 14:34,"[{'@attributes': {'id': '3336973103', 'qualifier_id': '154'}}, {'@attributes': {'id': '3336968449', 'qualifier_id': '22'}}, {'@attributes': {'id': '3337783249', 'qualifier_id': '178'}}, {'@attributes': {'id': '3337579073', 'value': '50.7', 'qualifier_id': '396'}}, {'@attributes': {'id': '3336973113', 'qualifier_id': '328'}}, {'@attributes': {'id': '3336968451', 'qualifier_id': '17'}}, {'@attributes': {'id': '3336973099', 'qualifier_id': '76'}}, {'@attributes': {'id': '3336973109', 'value': '53.0', 'qualifier_id': '102'}}, {'@attributes': {'id': '3336973115', 'value': '98.2', 'qualifier_id': '230'}}, {'@attributes': {'id': '3336968453', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3336973105', 'value': '194', 'qualifier_id': '55'}}, {'@attributes': {'id': '3337579065', 'qualifier_id': '214'}}, {'@attributes': {'id': '3336971359', 'value': '32:10.287', 'qualifier_id': '375'}}, {'@attributes': {'id': '3336973117', 'value': '48.0', 'qualifier_id': '231'}}, {'@attributes': {'id': '3336973101', 'qualifier_id': '29'}}, {'@attributes': {'id': '3336973111', 'value': '18.4', 'qualifier_id': '103'}}, {'@attributes': {'id': '3336971349', 'qualifier_id': '20'}}, {'@attributes': {'id': '3336971355', 'value': '2022-01-23 14:34:06.249', 'qualifier_id': '374'}}, {'@attributes': {'id': '3337579071', 'value': '2.4', 'qualifier_id': '395'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,459,0.28318131,,Federico Bonazzoli,Salernitana,Napoli,Salernitana,Napoli,171366,Alex Meret
2408774317,2229230,789,33,58928,121,459,1,121,1,16,2,90,17,,1,84.9,56.7,18/04/2022 19:52,"[{'@attributes': {'id': '3508080305', 'qualifier_id': '29'}}, {'@attributes': {'id': '3508516205', 'qualifier_id': '178'}}, {'@attributes': {'id': '3508452471', 'value': '98.0', 'qualifier_id': '395'}}, {'@attributes': {'id': '3508080317', 'value': '98.1', 'qualifier_id': '230'}}, {'@attributes': {'id': '3508078987', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3508080043', 'value': '90:16.083', 'qualifier_id': '375'}}, {'@attributes': {'id': '3508078985', 'qualifier_id': '17'}}, {'@attributes': {'id': '3508113383', 'qualifier_id': '120'}}, {'@attributes': {'id': '3508080315', 'value': '3.8', 'qualifier_id': '103'}}, {'@attributes': {'id': '3508080035', 'qualifier_id': '20'}}, {'@attributes': {'id': '3508080307', 'qualifier_id': '154'}}, {'@attributes': {'id': '3508080319', 'value': '51.3', 'qualifier_id': '231'}}, {'@attributes': {'id': '3508080039', 'value': '2022-04-18 19:51:59.359', 'qualifier_id': '374'}}, {'@attributes': {'id': '3508452473', 'value': '53.1', 'qualifier_id': '396'}}, {'@attributes': {'id': '3508082583', 'qualifier_id': '328'}}, {'@attributes': {'id': '3508081459', 'qualifier_id': '76'}}, {'@attributes': {'id': '3508080309', 'value': '788', 'qualifier_id': '55'}}, {'@attributes': {'id': '3508080313', 'value': '53.3', 'qualifier_id': '102'}}, {'@attributes': {'id': '3508078983', 'qualifier_id': '22'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,459,0.068895593,,Stephan El Shaarawy,Roma,Napoli,Roma,Napoli,171366,Alex Meret
2411520021,2229235,679,34,168225,695,695,1,459,2,16,2,79,16,,,90.9,37.1,24/04/2022 15:36,"[{'@attributes': {'id': '3522456139', 'value': '95.1', 'qualifier_id': '230'}}, {'@attributes': {'id': '3523538037', 'value': '6.4', 'qualifier_id': '395'}}, {'@attributes': {'id': '3523972613', 'qualifier_id': '178'}}, {'@attributes': {'id': '3522456133', 'value': '53.0', 'qualifier_id': '102'}}, {'@attributes': {'id': '3522451921', 'qualifier_id': '17'}}, {'@attributes': {'id': '3522451919', 'qualifier_id': '22'}}, {'@attributes': {'id': '3522456135', 'value': '3.2', 'qualifier_id': '103'}}, {'@attributes': {'id': '3522456137', 'qualifier_id': '458'}}, {'@attributes': {'id': '3522453219', 'qualifier_id': '20'}}, {'@attributes': {'id': '3523538039', 'value': '59.4', 'qualifier_id': '396'}}, {'@attributes': {'id': '3522456131', 'qualifier_id': '76'}}, {'@attributes': {'id': '3522451927', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3522453223', 'value': '2022-04-24 15:36:41.295', 'qualifier_id': '374'}}, {'@attributes': {'id': '3522453227', 'value': '79:15.304', 'qualifier_id': '375'}}, {'@attributes': {'id': '3522456141', 'value': '42.8', 'qualifier_id': '231'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,459,0.08353135,,Liam Henderson,Empoli,Empoli,Napoli,Napoli,171366,Alex Meret
2411523591,2229235,706,34,216040,695,695,2,459,2,16,2,82,26,,,92.5,49.6,24/04/2022 15:39,"[{'@attributes': {'id': '3523545303', 'value': '3.2', 'qualifier_id': '395'}}, {'@attributes': {'id': '3523545305', 'value': '50.5', 'qualifier_id': '396'}}, {'@attributes': {'id': '3522471533', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3522471527', 'qualifier_id': '22'}}, {'@attributes': {'id': '3522474457', 'qualifier_id': '72'}}, {'@attributes': {'id': '3523545301', 'qualifier_id': '328'}}, {'@attributes': {'id': '3522479807', 'value': '48.4', 'qualifier_id': '102'}}, {'@attributes': {'id': '3522479805', 'qualifier_id': '78'}}, {'@attributes': {'id': '3522471531', 'qualifier_id': '17'}}, {'@attributes': {'id': '3522479817', 'value': '50', 'qualifier_id': '231'}}, {'@attributes': {'id': '3522479815', 'value': '94.2', 'qualifier_id': '230'}}, {'@attributes': {'id': '3522479813', 'qualifier_id': '458'}}, {'@attributes': {'id': '3523989443', 'qualifier_id': '178'}}, {'@attributes': {'id': '3522474461', 'value': '2022-04-24 15:39:50.610', 'qualifier_id': '374'}}, {'@attributes': {'id': '3522479809', 'value': '1.9', 'qualifier_id': '103'}}, {'@attributes': {'id': '3522479811', 'qualifier_id': '214'}}, {'@attributes': {'id': '3522474465', 'value': '82:24.619', 'qualifier_id': '375'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,459,0.439186007,,Andrea Pinamonti,Empoli,Empoli,Napoli,Napoli,171366,Alex Meret
2411529205,2229235,736,34,216040,695,695,3,459,2,16,2,86,59,,1,93.9,54.2,24/04/2022 15:44,"[{'@attributes': {'id': '3522510689', 'value': '735', 'qualifier_id': '55'}}, {'@attributes': {'id': '3522510679', 'qualifier_id': '154'}}, {'@attributes': {'id': '3523558483', 'value': '2.2', 'qualifier_id': '395'}}, {'@attributes': {'id': '3523558485', 'value': '46.9', 'qualifier_id': '396'}}, {'@attributes': {'id': '3522501881', 'qualifier_id': '17'}}, {'@attributes': {'id': '3522508593', 'value': '2022-04-24 15:44:24.376', 'qualifier_id': '374'}}, {'@attributes': {'id': '3522508597', 'value': '86:58.385', 'qualifier_id': '375'}}, {'@attributes': {'id': '3522508579', 'qualifier_id': '72'}}, {'@attributes': {'id': '3522510697', 'value': '52.1', 'qualifier_id': '102'}}, {'@attributes': {'id': '3523561189', 'qualifier_id': '214'}}, {'@attributes': {'id': '3522501883', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3522510683', 'qualifier_id': '133'}}, {'@attributes': {'id': '3522510673', 'qualifier_id': '76'}}, {'@attributes': {'id': '3522510677', 'qualifier_id': '29'}}, {'@attributes': {'id': '3522510707', 'value': '50.9', 'qualifier_id': '231'}}, {'@attributes': {'id': '3522510705', 'value': '97.5', 'qualifier_id': '230'}}, {'@attributes': {'id': '3522510703', 'qualifier_id': '328'}}, {'@attributes': {'id': '3522508573', 'qualifier_id': '23'}}, {'@attributes': {'id': '3524009143', 'qualifier_id': '178'}}, {'@attributes': {'id': '3522510701', 'value': '11.4', 'qualifier_id': '103'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,459,0.79294759,,Andrea Pinamonti,Empoli,Empoli,Napoli,Napoli,171366,Alex Meret
2321581247,2228907,492,1,157008,126,126,1,2182,2,16,2,70,43,,,88.5,50,21/08/2021 19:06,"[{'@attributes': {'id': '3051037993', 'value': '99.4', 'qualifier_id': '230'}}, {'@attributes': {'id': '3051035075', 'value': '70:42.538', 'qualifier_id': '375'}}, {'@attributes': {'id': '3051034061', 'value': None, 'qualifier_id': '458'}}, {'@attributes': {'id': '3051034051', 'value': None, 'qualifier_id': '214'}}, {'@attributes': {'id': '3051037991', 'value': '160540', 'qualifier_id': '390'}}, {'@attributes': {'id': '3051034047', 'value': None, 'qualifier_id': '17'}}, {'@attributes': {'id': '3051034045', 'value': None, 'qualifier_id': '9'}}, {'@attributes': {'id': '3051037975', 'value': None, 'qualifier_id': '76'}}, {'@attributes': {'id': '3051034049', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3051037979', 'value': '53.9', 'qualifier_id': '102'}}, {'@attributes': {'id': '3051035057', 'value': None, 'qualifier_id': '20'}}, {'@attributes': {'id': '3052309815', 'value': None, 'qualifier_id': '178'}}, {'@attributes': {'id': '3051037983', 'value': '0.6', 'qualifier_id': '103'}}, {'@attributes': {'id': '3051035173', 'value': '606', 'qualifier_id': '353'}}, {'@attributes': {'id': '3051037999', 'value': None, 'qualifier_id': '138'}}, {'@attributes': {'id': '3052119211', 'value': '47.7', 'qualifier_id': '396'}}, {'@attributes': {'id': '3051037997', 'value': None, 'qualifier_id': '274'}}, {'@attributes': {'id': '3051037995', 'value': '50.2', 'qualifier_id': '231'}}, {'@attributes': {'id': '3052119209', 'value': '99.4', 'qualifier_id': '395'}}, {'@attributes': {'id': '3051035071', 'value': '2021-08-21 19:06:32.342', 'qualifier_id': '374'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2182,0.781749,,Mattia Zaccagni,Verona,Verona,Sassuolo,Sassuolo,18500,Andrea Consigli
2321600217,2228907,598,1,157008,126,126,2,2182,3,16,2,89,22,,1,92.9,68.6,21/08/2021 19:25,"[{'@attributes': {'id': '3051138479', 'value': '596', 'qualifier_id': '55'}}, {'@attributes': {'id': '3051138489', 'value': '98.0', 'qualifier_id': '230'}}, {'@attributes': {'id': '3052150351', 'value': '56.5', 'qualifier_id': '396'}}, {'@attributes': {'id': '3051138477', 'value': None, 'qualifier_id': '29'}}, {'@attributes': {'id': '3051138475', 'value': None, 'qualifier_id': '80'}}, {'@attributes': {'id': '3051138485', 'value': '16.5', 'qualifier_id': '103'}}, {'@attributes': {'id': '3051138487', 'value': None, 'qualifier_id': '215'}}, {'@attributes': {'id': '3051137375', 'value': None, 'qualifier_id': '20'}}, {'@attributes': {'id': '3051138491', 'value': '56.7', 'qualifier_id': '231'}}, {'@attributes': {'id': '3051137385', 'value': '2021-08-21 19:25:11.449', 'qualifier_id': '374'}}, {'@attributes': {'id': '3052150347', 'value': '97.6', 'qualifier_id': '395'}}, {'@attributes': {'id': '3051135281', 'value': None, 'qualifier_id': '64'}}, {'@attributes': {'id': '3051137389', 'value': '89:21.645', 'qualifier_id': '375'}}, {'@attributes': {'id': '3051135283', 'value': 'Center', 'qualifier_id': '56'}}, {'@attributes': {'id': '3051135279', 'value': None, 'qualifier_id': '22'}}, {'@attributes': {'id': '3052311097', 'value': None, 'qualifier_id': '178'}}, {'@attributes': {'id': '3051135285', 'value': None, 'qualifier_id': '254'}}, {'@attributes': {'id': '3051138483', 'value': '45.5', 'qualifier_id': '102'}}]",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2182,0.046991054,,Mattia Zaccagni,Verona,Verona,Sassuolo,Sassuolo,18500,Andrea Consigli
